evt_id,mag,evt_country,evt_longitude,evt_latitude,evt_depth,dip,SoF,rake,rup_width,rup_top_depth,stn_id,stn_country,stn_longitude,stn_latitude,vs30,vs30measured,z1pt0,z2pt5,region,repi,rhypo,rjb,rrup,rx,ry0,PGA,PGV,SA(0.010),SA(0.025),SA(0.040),SA(0.050),SA(0.070),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.350),SA(0.400),SA(0.450),SA(0.500),SA(0.600),SA(0.700),SA(0.750),SA(0.800),SA(0.900),SA(1.000),SA(1.200),SA(1.400),SA(1.600),SA(1.800),SA(2.000),SA(2.500),SA(3.000),SA(3.500),SA(4.000),SA(4.500),SA(5.000),SA(6.000),SA(7.000),SA(8.000),SA(9.000),SA(10.000)
EMSC-20151013_0000094,4.2,TR,29.033,39.114,10.2,60.0,NF,-90.0,1.0279082943729672,10.2,KO.DST.0.HN,TR,28.6267,39.6041,519.272297,False,206.08108543212415,0.938213172886821,0,64.7,65.49908396306013,64.7,65.49908396306013,-64.7,64.7,0.0017491717355060086,0.06172385,0.0017538456047681932,0.001969107697327834,0.002922562750786456,0.0036635548326900626,0.0048076509307459735,0.005684739437014679,0.0051538241907277205,0.00463204050312798,0.0033804816119673894,0.0021098387318809176,0.0016830874967496546,0.001421397725013129,0.0014902948509429826,0.0014264198273620454,0.0011365145080124203,0.0011589584618600644,0.001104729953653898,0.0010794970759637592,0.0009455140134500569,0.0008223057823007857,0.0006322082464450144,0.00040039921889738087,0.00025700417573789214,0.00013865030362050242,0.00011527025028934448,7.047258747890463e-05,5.61935013485747e-05,4.3224750551921406e-05,3.068326084850586e-05,2.338362233790336e-05,1.5640407274655464e-05,1.1792508144983251e-05,8.280095649380779e-06,6.598583614180174e-06,5.477405638010943e-06,4.748818403838212e-06
EMSC-20151013_0000094,4.2,TR,29.033,39.114,10.2,60.0,NF,-90.0,1.0279082943729672,10.2,KO.GOMA.0.HN,TR,27.9175,38.7077,548.313154,False,174.14716750529058,0.8815862131931429,0,106.7,107.18642637946282,106.7,107.18642637946282,-106.7,106.7,0.0018192180816078885,0.1142595,0.0018211825648921907,0.0018473790744035937,0.0019347381623694127,0.001913008009870853,0.0023099172500293166,0.0035785665849194168,0.005274196591088701,0.005607898721785727,0.004167850387237233,0.005087195933371743,0.0053792936425792704,0.005589895632045602,0.005318722499528382,0.004192236900470599,0.002222649936522666,0.0025454818923893482,0.0018974114503933555,0.0014587754227998347,0.0008730244273018819,0.0005715285036174433,0.00035271626906231994,0.0002736959104281278,0.00022933519601494904,0.00016591547572310627,0.0001311900598063559,7.005450383158368e-05,4.591578163797015e-05,3.878184701197657e-05,3.110338392825277e-05,2.5649941621246807e-05,2.037342007719252e-05,1.5693432517730314e-05,1.3417425930363579e-05,1.1149067214594179e-05,9.515481841403538e-06,8.459565702864892e-06
EMSC-20151013_0000094,4.2,TR,29.033,39.114,10.2,60.0,NF,-90.0,1.0279082943729672,10.2,KO.IZI.0.HN,TR,29.4728,40.3368,740.30138,False,47.54033698005504,0.6253313339804548,0,140.9,141.26871557425588,140.9,141.26871557425588,-140.9,140.9,0.0007219901801328691,0.0698297,0.0007227830094884593,0.0007328460789362321,0.0007402996945949943,0.0008146166121968257,0.0009643522507686111,0.0012134164062141508,0.0018291669428398079,0.0029474081363156635,0.002794496591598558,0.001451560930593016,0.0012500038239357987,0.0014367087639509926,0.0016218739324845896,0.0014442903539944834,0.0017929415243737668,0.001683347524383964,0.001463853609540465,0.0014026094537890107,0.0011134995130855085,0.0011503214655361413,0.0006929960791911611,0.00041856087450862427,0.00024130870378773588,0.00014967700488953924,0.0001290099065430091,8.07482677570832e-05,5.78750133837753e-05,4.077590206645491e-05,2.843580631510251e-05,2.6251064328797297e-05,2.1964177369438085e-05,1.3111511066470202e-05,1.056273039213187e-05,9.022958910535199e-06,7.0467488897839735e-06,5.991342609351817e-06
EMSC-20151013_0000094,4.2,TR,29.033,39.114,10.2,60.0,NF,-90.0,1.0279082943729672,10.2,KO.KHL.0.HN,TR,29.5286,38.3232,590.244049,False,134.0758222027121,0.8103141303532052,0,97.8,98.33046323495076,97.8,98.33046323495076,-97.8,97.8,0.001076921272809777,0.06080755,0.0010847894031091147,0.001123038958257917,0.0013015555770828978,0.0016810276699994393,0.002251839313119159,0.002708891415519061,0.0024900195275654787,0.0026244895045708784,0.0034243854935171545,0.0026585174345979514,0.003315556280687085,0.0023073934524021965,0.0018456353596794013,0.0017858392009503755,0.0012108875100059655,0.0012431360352413924,0.0011529013475549755,0.0010002768529518236,0.0007228763135219469,0.0005524103541984266,0.0003458857000096873,0.00023059709482850922,0.0001582033620043542,0.00011188530232036425,8.35433098968557e-05,4.819943609693422e-05,3.057415121371722e-05,2.629491212595535e-05,1.8440547995492855e-05,1.528809532307159e-05,1.1435097612334488e-05,8.830232546282371e-06,7.382235523853712e-06,5.524822441914416e-06,4.5336582828998696e-06,4.08090428433767e-06
EMSC-20151013_0000094,4.2,TR,29.033,39.114,10.2,60.0,NF,-90.0,1.0279082943729672,10.2,KO.OSMT.0.HN,TR,29.7,40.601,444.612999,False,298.9366065768382,1.1205261491451255,0,174.7,174.99751426806037,174.7,174.99751426806037,-174.7,174.7,0.0004593627793385101,0.0245714,0.0004607949707596376,0.0004691739788816773,0.00048814936803087705,0.0005028139068897126,0.0005585342599154655,0.000800674542274885,0.0011598405163842905,0.0014576486363844943,0.00179579163118904,0.0008211417762436714,0.0006090474320996467,0.0005957421749527106,0.0005322189534652506,0.0006188214120010401,0.0005174070656136397,0.00046848669015413013,0.00042705001198166555,0.0003865749261980391,0.0005193327996818486,0.0005721316657574197,0.0002743826892975685,0.0002235268924658268,0.00014377335787450353,0.00010647570781051633,7.506538930215722e-05,4.276332896554889e-05,2.5869690465143552e-05,1.5323275532419328e-05,1.5560359551936696e-05,1.0956340850341351e-05,8.153140980865025e-06,5.3142510439344735e-06,3.9626172036322294e-06,3.108095017156725e-06,2.397352816711109e-06,2.004252216608118e-06
EMSC-20151013_0000094,4.2,TR,29.033,39.114,10.2,60.0,NF,-90.0,1.0279082943729672,10.2,KO.SHAP.0.HN,TR,29.222,39.0231,836.594795,False,23.994425996190504,0.5436961293430406,0,19.2,21.741205118392127,19.2,21.741205118392127,-19.2,19.2,0.05415833082653098,1.498555,0.05434781500308464,0.05791325274176197,0.06655764200822913,0.08193037377697787,0.0996704787057762,0.2139486980773251,0.141211830747503,0.08561618901459725,0.07343634166611433,0.04929481525291512,0.036904702421316146,0.0249434822288957,0.019311028740701466,0.015201164515915222,0.010223577878276475,0.007803016320557989,0.006719639224403848,0.005762084911769054,0.004323025701947148,0.003318834668311809,0.0021111796587009834,0.0014647356640646908,0.0010817965360240245,0.0008946439405913334,0.0007533790846007556,0.0005149051918850985,0.0004022474545334034,0.0003307796240306323,0.000278469711879184,0.00024706245251946384,0.0002094339045443653,0.00016875793466678224,0.00013955938062437225,0.00012060234636700606,0.00010596381027160142,9.505437636705704e-05
EMSC-20151013_0000094,4.2,TR,29.033,39.114,10.2,60.0,NF,-90.0,1.0279082943729672,10.2,KO.SMAA.0.HN,TR,28.9805,39.1005,346.100367,False,417.17658319461987,1.4923353473778438,0,4.8,11.27297653683356,4.8,11.27297653683356,-4.8,4.8,0.2849421413020757,11.7638,0.2867589849744816,0.2945577745713368,0.3280075255056518,0.3529176630143831,0.5665043618361011,0.9536294249310417,0.6298914512091285,0.46069146956402035,0.5536579769850051,0.5606720949559738,0.4566146441445346,0.37246562281717,0.33457755706586856,0.28820545242259077,0.19224709763272882,0.1815767871801278,0.1658354280003875,0.12321027058169712,0.09752570959501972,0.08235916444453509,0.052171434689725855,0.03740033548663407,0.022105612008178125,0.015316545405413674,0.01286305721117813,0.00882752010115585,0.006190707326151132,0.004463481413122728,0.003533107636144861,0.0030234483743174275,0.0024695589217520763,0.0018615276368586621,0.0014752642339636878,0.0012175462568767112,0.0010304273120790486,0.0008935706892771742
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,IV.CELI.0.HN,IT,16.5088,39.4027,572.944009,False,149.70080423829927,0.8383652050466947,0,158.9,340.1024845542884,158.9,340.1024845542884,-158.9,158.9,1.0959909857086774e-05,0.00094171,1.0963478863832197e-05,1.1064940627023499e-05,1.1163853099682359e-05,1.1363207619319545e-05,1.1659435179189632e-05,1.217286229242402e-05,1.496790443219652e-05,1.8051016402135286e-05,1.814890915858117e-05,2.7019930353382654e-05,3.2497845849500085e-05,2.5696338708937304e-05,3.0517556963896948e-05,3.421402823594194e-05,3.1489346514864914e-05,2.3748170884042973e-05,2.2404184915338065e-05,1.9320563087292805e-05,1.1732854746524043e-05,7.597395644792054e-06,5.160783753881295e-06,3.988619967063166e-06,3.3625142122947186e-06,2.7654703695961414e-06,2.7945322816660125e-06,1.8436469130640942e-06,1.2200904488280912e-06,8.687982134571948e-07,5.934748359531543e-07,4.318498161961526e-07,3.232500395140033e-07,2.1210097229940908e-07,1.5703629679860095e-07,1.223659455573514e-07,9.585332401992525e-08,8.25970132512122e-08
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,IV.JOPP.0.HN,IT,15.8856,38.6068,816.994626,False,27.547216040272826,0.5586435869634323,0,94.5,315.19952411131584,94.5,315.19952411131584,-94.5,94.5,3.418394660765909e-05,0.001155035,3.425991546552595e-05,3.619635655397103e-05,4.952965589676393e-05,6.84545690934213e-05,9.651868884889336e-05,0.00011220498335313282,8.419184940830967e-05,6.144758913594348e-05,5.0632988839206046e-05,5.350501955305839e-05,5.54909168778329e-05,4.0782530221839264e-05,3.0487475335614102e-05,3.1071772725650456e-05,2.9257187724656232e-05,2.8682577638643167e-05,2.5537772837819236e-05,1.8820392284827133e-05,1.3077350573335443e-05,9.291144274548393e-06,7.14209235569741e-06,6.012246791717865e-06,5.408064935528443e-06,4.463807722310882e-06,3.4048324351333027e-06,2.3596233168309263e-06,1.7100640891639858e-06,1.064073868242468e-06,6.949365991444582e-07,5.307622888550117e-07,3.966696068484141e-07,2.615572086288386e-07,1.917066480398505e-07,1.6009544543753474e-07,1.3001381715468586e-07,1.1012935100161625e-07
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,IV.PIPA.0.HN,IT,16.8158,39.4851,738.80556,False,48.05030483138812,0.626779934590385,0,186.8,353.99820621014453,186.8,353.99820621014453,-186.8,186.8,1.8465021184604323e-05,0.001041595,1.8523654866850558e-05,1.928436316173209e-05,2.362070635742073e-05,2.2728964529171532e-05,2.933570587305553e-05,2.3056293433537445e-05,3.7018757679737734e-05,5.1914262260812816e-05,5.144723223526892e-05,4.447441277092585e-05,4.891425716223175e-05,6.420133276909036e-05,5.074107875778171e-05,4.831058516414882e-05,2.3486613675414133e-05,1.6647377034971168e-05,1.28759566212723e-05,1.3994075448802598e-05,1.1722147726287775e-05,8.950559059413766e-06,6.656707438319916e-06,3.5781841913395503e-06,2.9490192879321685e-06,2.157719506661296e-06,1.7982695415865766e-06,1.622878352954373e-06,9.784177063523222e-07,7.219590787883732e-07,5.241341334706552e-07,4.4969484992326635e-07,3.298781948983598e-07,2.0088409395665186e-07,1.6570388460891334e-07,1.2440537798330726e-07,9.993218887183696e-08,8.5146303783657e-08
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,IV.PLAC.0.HN,IT,16.4383,38.4494,773.73097,False,37.45361515966158,0.5945202398942959,0,145.6,334.0955701591986,145.6,334.0955701591986,-145.6,145.6,2.8461299220426954e-05,0.001554725,2.8480673828473537e-05,2.8875304002895994e-05,2.95865560614481e-05,2.9725237466413098e-05,3.3561409859636064e-05,4.45187704261904e-05,7.074077284291783e-05,7.966991786185905e-05,0.00011430559875186737,9.48902020567676e-05,6.746442465061973e-05,6.376438437182932e-05,5.732130748012828e-05,5.608949029485094e-05,4.645164250789005e-05,3.3887719047789e-05,2.7260073521538958e-05,2.058399147517246e-05,1.4809848419184942e-05,1.3755971713072253e-05,1.087323397898365e-05,6.5751301412816816e-06,5.051674119092657e-06,3.893786359256219e-06,3.037734598461248e-06,2.0944971014566647e-06,1.1272962734470997e-06,7.24508369320818e-07,4.909933565488725e-07,4.54793430988156e-07,3.1305287738422396e-07,2.319854384524787e-07,1.7896019537762643e-07,1.4989828330775545e-07,1.2746452662224103e-07,1.1318849964055004e-07
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,IV.SALB.0.HN,IT,16.3459,39.8772,774.749229,False,37.18280837629286,0.5936264227950525,0,175.7,348.26854580912124,175.7,348.26854580912124,-175.7,175.7,6.549637235957233e-06,0.0004054725,6.558814681874035e-06,6.791819836539491e-06,7.895662637088099e-06,8.056777798738611e-06,9.522109996787896e-06,1.0000356900674542e-05,1.1978606353851724e-05,1.7776712740844223e-05,2.4837227799503398e-05,2.3889401579540415e-05,2.5060035792039075e-05,1.6916582115197342e-05,1.268424997323245e-05,9.341620227090802e-06,7.795730448216262e-06,9.610315449210486e-06,9.405352490401922e-06,8.431523507008e-06,6.122376142719481e-06,4.94664334915593e-06,3.099427429346413e-06,2.5345046473566407e-06,2.5528595391902436e-06,2.0210775341222536e-06,1.618799488102461e-06,8.851136728648417e-07,5.669622144157281e-07,3.6199925560716453e-07,2.4320231679523587e-07,1.7590104673869263e-07,1.6213487786349058e-07,1.1828708070543968e-07,6.985056058898808e-08,5.557453360729709e-08,4.8436520116451596e-08,3.874921609316128e-08
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,IV.SERS.0.HN,IT,16.6886,39.0359,831.788837,False,24.818743430686492,0.5472913825609402,0,162.7,341.89439890118115,162.7,341.89439890118115,-162.7,162.7,1.7968419388884076e-05,0.00111148,1.7987793996930655e-05,1.8218249861063667e-05,1.8776034629562592e-05,1.989415345709289e-05,2.2956361244665612e-05,3.0995803867783595e-05,3.073118751051582e-05,3.733690913818685e-05,4.890711914874091e-05,5.293754748053617e-05,7.810108446819251e-05,4.735103220773659e-05,4.1144019619339944e-05,3.483605512585847e-05,2.6885837671376058e-05,2.6090459025253276e-05,2.1626651302942394e-05,1.9149760621619006e-05,2.0487118434939558e-05,1.5952950293933197e-05,1.0544375500298269e-05,8.04199191365043e-06,6.642431411338224e-06,4.8773026466734305e-06,3.4782520024677133e-06,2.5406229446345082e-06,1.6111516165051268e-06,1.0135979157000607e-06,6.373226331112052e-07,4.986412281462069e-07,3.716865596304549e-07,2.314755803459897e-07,1.8711792508144983e-07,1.4174055360393202e-07,1.1471807396001693e-07,1.009519050848149e-07
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,IV.SIRI.0.HN,IT,15.8675,40.1821,779.091757,False,36.050075651947424,0.5898427056439276,0,175.8,348.3190060849393,175.8,348.3190060849393,-175.8,175.8,2.6308678294830546e-06,0.000143775,2.6334171200154998e-06,2.815946322138549e-06,2.972472760830661e-06,3.0871908347906776e-06,3.6398770222247153e-06,4.470435877695237e-06,9.02244905242871e-06,7.782983995554039e-06,8.0481102109283e-06,8.942401329709942e-06,8.207695798259346e-06,7.412827010243049e-06,5.287738422397047e-06,4.392937445508915e-06,3.044872611952094e-06,2.9607460243814147e-06,2.4651639448741416e-06,2.015978953057364e-06,2.033314128677989e-06,1.4464674481091913e-06,1.3898731982889164e-06,1.0135979157000607e-06,9.544543753473408e-07,7.68866024585358e-07,6.816802883757451e-07,5.231144172576772e-07,4.150244986820168e-07,2.9775713418955504e-07,1.6774331703486918e-07,1.0452091183023764e-07,7.188999301494396e-08,3.97689323061392e-08,2.8552053963381992e-08,2.0394324259558567e-08,1.6315459407646853e-08,1.4276026981690996e-08
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,MN.CUC.0.HN,IT,15.8155,39.9938,1018.790071,False,7.042051010878302,0.43397496933574536,0,155.7,338.61922567981867,155.7,338.61922567981867,-155.7,155.7,3.1886525979819818e-06,9.926745e-05,3.20904692224154e-06,3.685764251808722e-06,5.332096077661587e-06,8.720103195280754e-06,1.033074495367939e-05,9.005113876808085e-06,4.526520269409024e-06,4.530089276154447e-06,5.38971004369484e-06,4.482672472250973e-06,4.8196886806401776e-06,4.392427587402426e-06,3.4706041308703787e-06,2.962275598700882e-06,2.7374281737392483e-06,2.832771639652685e-06,2.4932061407310347e-06,2.275496729260247e-06,1.9716212977928245e-06,1.4316815630210114e-06,1.16655534764675e-06,6.674042613940541e-07,5.725706535871068e-07,6.383423493241831e-07,4.84365201164516e-07,3.7423585016289966e-07,2.4065302626279106e-07,1.5958558733104578e-07,1.0554062804321557e-07,8.106743893174529e-08,5.608439171378606e-08,4.027879041262816e-08,2.549290532444821e-08,2.0394324259558567e-08,1.3256310768713067e-08,1.2236594555735139e-08
EMSC-20151014_0000039,4.35,,14.833,38.8163,300.7,60.0,NF,-90.0,1.2216712974632573,300.7,MN.TIP.0.HN,IT,16.7583,39.1794,1221.184212,False,2.098098726697228,0.35272473125596976,0,171.6,346.2182115371749,171.6,346.2182115371749,-171.6,171.6,8.387675709849948e-06,0.000713505,8.389205284169416e-06,8.452937547480536e-06,8.555419026884819e-06,8.556438743097795e-06,1.2129014495265968e-05,1.2241183278693539e-05,1.2980987391209027e-05,1.8017365767107015e-05,1.8592485711226567e-05,2.000377294998802e-05,2.6458066720031816e-05,2.959726308168437e-05,3.480444392325616e-05,3.058077936910158e-05,2.561374169568609e-05,1.7953123645689406e-05,1.4480989940499559e-05,1.0864056533066847e-05,8.692060999423861e-06,8.665038519779945e-06,8.521768391856546e-06,6.143790183192018e-06,5.4172423814452444e-06,3.957008764460851e-06,2.917917943436342e-06,1.5254954546149807e-06,1.080899185756604e-06,6.95956315357436e-07,4.3083009998317474e-07,3.528218096903632e-07,2.595177762028828e-07,1.692728913543361e-07,1.3358282390010862e-07,1.065603442561935e-07,8.412658757067908e-08,7.087027680196601e-08
EMSC-20151016_0000001,4.4,IT,15.7312,39.4242,249.6,60.0,NF,-90.0,1.2940598727801282,249.6,IT.COP.0.HG,IT,16.040644,40.378235,626.425932,False,105.54418507577034,0.75699779347555,0,109.2,272.4422874665385,109.2,272.4422874665385,-109.2,109.2,2.684097015800503e-05,0.00194788,2.7033696522257856e-05,2.828233902504933e-05,3.311528401645822e-05,4.0239531338428516e-05,3.644312787751169e-05,3.7391973813687655e-05,5.4275925010069705e-05,8.31695839047993e-05,8.968862965436719e-05,8.093385610784518e-05,6.926014490167387e-05,5.942039330454334e-05,7.55558728005996e-05,5.730346244640117e-05,5.32964875875044e-05,5.8971208312726574e-05,5.693942375836805e-05,4.74754375857199e-05,3.520417267874351e-05,2.985729071599374e-05,2.3031310386319488e-05,1.5506314592648868e-05,1.6920660980049252e-05,1.3626977612130545e-05,1.0945633830105083e-05,7.110991011201583e-06,4.71057904585154e-06,2.8684617071069123e-06,1.932362223593174e-06,1.6478614001723321e-06,1.0166570643389945e-06,7.357252476635752e-07,4.675398836503801e-07,3.941203163159693e-07,3.013261409349778e-07,2.360643033043904e-07
